x,y,z,n,type
0.8012020155856462,-0.0017259085107380393,0.45675498199501363,100,steelblue2
-0.7417962597399818,-0.35192848185123493,0.37051335722617895,100,steelblue2
-0.6150124503865763,0.7540198724252086,-0.015311043920069992,100,steelblue2
-0.6710853051532972,0.8422190482808188,0.006120000494771869,100,steelblue2
-0.900367194762887,-0.48445831915030674,0.29911735367118014,100,steelblue2
-0.7646833229221183,-0.29896606201454673,0.43089680332382624,100,steelblue2
0.9321450895408087,0.3579262451397376,0.49630680776871683,100,steelblue2
-0.9352091081093648,-0.3029507582724641,0.5508054880829497,100,steelblue2
-0.5535636214138451,0.768655777221126,0.062346876146369606,100,steelblue2
0.8100008929459618,0.07443598368182756,0.4744772861509003,100,steelblue2
0.8632967617899018,0.15840804467077063,0.5621726647460774,100,steelblue2
0.7572108560640818,0.1020391826860808,0.4124424872013474,100,steelblue2
0.8760593490011613,0.10410480797800549,0.49601093637407284,100,steelblue2
-0.5352125766376823,0.7602139692571757,0.11320085399990124,100,steelblue2
-0.7812129223806398,-0.32050298212009637,0.32852785910566695,100,steelblue2
0.9364061923904103,0.07399501188322072,0.5787801324778581,100,steelblue2
0.7763219132345118,0.22135291857527464,0.48811616862649765,100,steelblue2
-0.8124630230987198,-0.5114668471494749,0.3966849002116199,100,steelblue2
0.8948256958712397,-0.0544688114621845,0.3770292542906979,100,steelblue2
0.8681430425038064,0.11717155340130889,0.32099336464639355,100,steelblue2
0.7830693548466887,0.213790383813098,0.49591651168255246,100,steelblue2
-0.5547612979227414,0.7800505998360414,0.1441230840779962,100,steelblue2
0.8962303734748025,0.060362584255706855,0.2660989721267864,100,steelblue2
-0.8264348487164493,-0.4685857212716017,0.4067734140667299,100,steelblue2
-0.7531436616866649,0.8581500506276706,-0.03461632214354914,100,steelblue2
0.8439071676466557,0.21583418534026563,0.3158683767403699,100,steelblue2
0.8389475308998282,0.15829854233800225,0.35174916817827434,100,steelblue2
0.9613845266718988,0.0365348359370872,0.40558660439733774,100,steelblue2
-0.4702821832300091,0.898565177828055,0.07429456366584401,100,steelblue2
-0.6254297377331876,0.7724320655014894,0.07978677548414936,100,steelblue2
0.8157268169597733,0.13125142322237018,0.36535862868157215,100,steelblue2
0.8513511965330067,0.10351740187930128,0.3935615421176483,100,steelblue2
-0.7994368349459559,-0.4977175775853475,0.38773508930746636,100,steelblue2
-0.6593519612497499,0.7991156619266057,0.17854763726345527,100,steelblue2
-0.7069109082606525,-0.38149548070172457,0.3340606474975751,100,steelblue2
0.8441848774342666,0.11749223414190023,0.504686403619741,100,steelblue2
0.8081862477771902,0.11223832006716135,0.45900194693795493,100,steelblue2
-0.8477198045628642,-0.4017670480201029,0.3284647496076367,100,steelblue2
0.8368867775962628,0.07637975795410071,0.4149265438293074,100,steelblue2
-0.7537808000949192,-0.2407802110635051,0.3058923104087744,100,steelblue2
-0.7507460278008857,-0.33119941639380596,0.4598207102782976,100,steelblue2
0.8047236975267102,0.09049921175463288,0.3524939409799557,100,steelblue2
-0.5702175656613926,0.822280237957617,0.037319950484780005,100,steelblue2
0.9301287014195347,0.10824388871998307,0.4149150825390369,100,steelblue2
-0.8283465914756752,-0.37885395711092706,0.4678250755736103,100,steelblue2
-0.6182378011662707,0.7140184364571006,0.2895658679939491,100,steelblue2
-0.6792464428000611,-0.2835373459173118,0.47350098869318635,100,steelblue2
0.8546639829714486,0.15148989693447695,0.3004318437950099,100,steelblue2
-0.5164158301780136,0.8714422547414965,0.0006550920296922615,100,steelblue2
-0.634920344099865,0.8338973931229798,0.18650829109029976,100,steelblue2
0.8974996885837796,0.04848933374108018,0.30813983315155796,100,steelblue2
-0.5752096184532466,0.7676475958293945,0.02229998120562633,100,steelblue2
0.8852975641504408,0.09199620219822097,0.28527774492661234,100,steelblue2
0.8253956475840695,0.027471348981449664,0.34875385656979657,100,steelblue2
0.8764008063818566,0.053789732519612846,0.5167951930277134,100,steelblue2
-0.5890045881790807,0.8293796645940897,0.026580054210857643,100,steelblue2
-0.5103348089735914,0.8014658330572745,0.12097009939983694,100,steelblue2
0.8571927040911266,0.03265665976129631,0.4483838252971858,100,steelblue2
-0.6227534040746578,0.9173551083978704,0.18865288462563182,100,steelblue2
0.7755348633573353,0.06514491817412203,0.48916875916801683,100,steelblue2
0.7909425157783891,0.06744185451492839,0.4258631413640116,100,steelblue2
-0.6123478979655421,0.8795515217886738,0.12930488993138872,100,steelblue2
-0.6017884568779255,0.7948024846923294,0.12144495206426849,100,steelblue2
0.7648881079011672,0.05380040538105387,0.49021679794410533,100,steelblue2
-0.7229715176027189,0.8718044937175452,0.1134585351971146,100,steelblue2
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.8409901846979438,-0.37110959704078733,0.43967811874114576,200,steelblue2
0.9167913760684466,0.09776660535171332,0.39053800844640135,200,steelblue2
0.8496030542928515,0.2277353784823529,0.4616104690993833,200,steelblue2
0.821737372749616,0.12472151036656216,0.5444441270355151,200,steelblue2
-0.6436684676299737,-0.4224366023853526,0.3371666943536778,200,steelblue2
-0.4985267777401918,0.8137276535583179,-0.06949338166696979,200,steelblue2
0.9410870519431941,0.13586540074110753,0.40778487145035075,200,steelblue2
-0.9144524555027718,-0.3847909989755031,0.3949755602080138,200,steelblue2
-0.7957618650220164,-0.3845444315038468,0.24753587818111492,200,steelblue2
-0.4585466060338698,0.7597870589115642,0.06757424005381346,200,steelblue2
0.9669510919520289,0.030437015649109344,0.4147416307590113,200,steelblue2
-0.7334348899580383,-0.3765331817645907,0.4851929678114203,200,steelblue2
-0.7412055734437902,-0.5258930303468694,0.43873616407452554,200,steelblue2
-0.6982814329220154,-0.5117251894929502,0.4229636430170717,200,steelblue2
-0.4000073198843917,0.8952925221475017,0.13666592476969652,200,steelblue2
-0.7752785430690622,-0.35699628228222446,0.22136458071360504,200,steelblue2
-0.7669460536620096,-0.38945014130353967,0.3755938867947469,200,steelblue2
-0.7437310347628472,-0.3249639740041576,0.3520040086165998,200,steelblue2
0.9721297663219161,0.07448839061752852,0.46617978867355164,200,steelblue2
-0.77709329970594,-0.5206858858450438,0.3364178640705679,200,steelblue2
0.90507188667162,0.13635848957367624,0.29595088393423663,200,steelblue2
-0.3589252191055992,1.0082413990113392,0.0969435829036622,200,steelblue2
-0.33938820214692195,0.914918030601897,0.09418682251522033,200,steelblue2
-0.5096687320927205,0.8553152195280014,-0.004874546924199108,200,steelblue2
-0.8138287344025507,-0.48158991275081287,0.19381733481540445,200,steelblue2
0.9111611907301417,0.1341595356596083,0.2335418216845955,200,steelblue2
-0.5262863072580912,0.8914512077967431,0.07501959347535678,200,steelblue2
-0.7888946903001604,-0.31673030018575676,0.3349560855189407,200,steelblue2
-0.7532968211042588,-0.5310690465527729,0.3441483648816179,200,steelblue2
0.8375657063883196,0.1480897289820511,0.4954742541335102,200,steelblue2
0.8627306017215588,0.0875605057070307,0.28081058062802583,200,steelblue2
-0.48053691096040085,0.8908564422404563,0.14279743756755992,200,steelblue2
-0.5284791777762481,0.8504702017949632,0.07962025009766717,200,steelblue2
0.8225603453731662,0.1373739721541277,0.37313911054622206,200,steelblue2
-0.7864934739330107,-0.37683244230732454,0.30811515982688975,200,steelblue2
-0.8150087755682216,-0.47071115708943023,0.331119373434389,200,steelblue2
-0.8778789483108222,-0.36981784834187353,0.36336337785331907,200,steelblue2
-0.7632413484566584,-0.3742017024239314,0.47029277671112374,200,steelblue2
0.9221080970138205,0.05627719818681946,0.38810961284724976,200,steelblue2
-0.7968743383771658,-0.39622936714595464,0.2990802770086836,200,steelblue2
-0.5306360957965846,0.8028748372802177,0.07897752068773403,200,steelblue2
0.8259715105713037,0.20542738895832818,0.44956884427388494,200,steelblue2
-0.844357363839959,-0.3817917156329666,0.33024077379886274,200,steelblue2
1.024790931936533,0.148856868193974,0.3760085785380564,200,steelblue2
1.0114013864504627,-0.02036906735444594,0.44663682126651344,200,steelblue2
-0.7923623120122274,-0.49493506394203945,0.39766524359360245,200,steelblue2
0.9716863799575938,0.16000514451867842,0.5184905993523147,200,steelblue2
-0.7983308205014009,-0.44538363862281255,0.28476143033011964,200,steelblue2
-0.6415126507777776,0.7897641673780321,0.09779056628824927,200,steelblue2
-0.7048484129033891,-0.37831962371531536,0.5303324589876462,200,steelblue2
0.9817373439450886,0.09753743412918144,0.467365956838789,200,steelblue2
-0.5446635282223439,0.9058334193264559,0.1309481605957547,200,steelblue2
-0.44144236292398553,0.8295171695519953,0.16861840574790876,200,steelblue2
-0.8343079674925251,-0.33601496657098356,0.2661471878684338,200,steelblue2
0.8649313006250782,0.2178508155283779,0.3353040582081264,200,steelblue2
-0.6132417025151453,-0.48505770876611926,0.27917514199091725,200,steelblue2
0.8367090167990197,0.1748750003241164,0.45718231864563913,200,steelblue2
-0.5336603317865596,0.8012024993274901,0.1543210386660349,200,steelblue2
-0.5758259242123078,0.7934672060846133,0.09140366935688606,200,steelblue2
-0.8358619640029081,-0.46615422577471094,0.32179890276016476,200,steelblue2
0.9956158035343773,0.2731038500042284,0.5137018516523087,200,steelblue2
0.8411982971921454,0.10884356649628728,0.2570580810596744,200,steelblue2
-0.7024150330026071,-0.45641145333191013,0.3297124819312853,200,steelblue2
-0.6609349375771286,0.7287596954217914,0.1571191969785315,200,steelblue2
-0.5361657634010082,0.743885079082517,0.10977162056417979,200,steelblue2
0.8921608421305756,0.13997882775782727,0.4051037185402303,200,steelblue2
0.9147244411177149,-0.008801263459371706,0.3638746458360077,200,steelblue2
-0.6805460860279231,0.7478938841528658,0.03834897485912797,200,steelblue2
1.0593842863732912,0.07485184937647903,0.4830616076567916,200,steelblue2
-0.7673515546549093,-0.5095329459539173,0.36167461123236455,200,steelblue2
-0.8155623422770212,-0.26344124342017033,0.406182825088909,200,steelblue2
-0.8954411036126245,-0.43046691997779996,0.35199286248874223,200,steelblue2
-0.5693671310459567,0.7453409555543372,0.20839052718442522,200,steelblue2
0.8524528029840114,0.15128342683578896,0.3712796131719797,200,steelblue2
-0.6992542809714337,0.7131073380709566,0.22961664697855652,200,steelblue2
-0.4867541305184156,0.8161407804788542,0.2181812346316522,200,steelblue2
-0.4928734917177738,0.8543204290507999,0.13382475854475787,200,steelblue2
-0.8178078577469533,-0.31605387145337666,0.35444454999670955,200,steelblue2
0.9066055038419283,0.11887287605449946,0.45525880300354993,200,steelblue2
-0.5662955262657834,0.7608645868056647,0.11655477458326909,200,steelblue2
-0.46478909123674295,0.7658111272003715,0.2630404427369454,200,steelblue2
0.856589906038653,0.10797951590233489,0.36984474149152596,200,steelblue2
0.8700855522704213,-0.05835750241272349,0.46938574166620023,200,steelblue2
-0.7114787759499531,-0.19881072399241356,0.3385934484142088,200,steelblue2
-0.7695427423359288,-0.49174382328383626,0.34581864366868004,200,steelblue2
-0.7834403923468679,-0.4712395955742526,0.47023703166564995,200,steelblue2
0.9412346447994752,0.13010331614635298,0.4072270475790958,200,steelblue2
-0.892005164941798,-0.47553327827973174,0.35068003859123753,200,steelblue2
0.8266520187540747,0.07255717474736377,0.5094188268064795,200,steelblue2
-0.4138706910870621,0.8935210052500565,0.06423353226253052,200,steelblue2
-0.8444845548728395,-0.46236996222114696,0.3515231166695974,200,steelblue2
0.9104532540782558,0.2410759355259254,0.4978151209084392,200,steelblue2
-0.5854751773549121,0.727484899526368,0.06686661400635341,200,steelblue2
0.8485849825788788,0.22049300357025772,0.5473079353685714,200,steelblue2
0.854638277972555,0.1410675331544978,0.37606721301049584,200,steelblue2
-0.4352148250559305,0.7246034594734577,0.14357601697200056,200,steelblue2
-0.874104676793852,-0.4855473486250853,0.45087090572110866,200,steelblue2
-0.46394024057074246,0.8353769254598341,0.033504087553670105,200,steelblue2
-0.4504130463427793,0.837187123452046,0.05432570081535126,200,steelblue2
-0.5100853497889936,0.7652624581227724,0.05607056740639317,200,steelblue2
-0.566470593978363,0.9429691566135313,0.03449534544846309,200,steelblue2
-0.7098110938273772,-0.29773857836223505,0.23919701722239442,200,steelblue2
-0.7457302221491473,-0.4766133653584013,0.24267425405590412,200,steelblue2
-0.7728458134340827,-0.5200720695747754,0.33392127693919027,200,steelblue2
0.9652381869960284,0.11103973558304234,0.3320947516149168,200,steelblue2
-0.4783633972114855,0.8181569186255389,-0.023335006244017135,200,steelblue2
-0.39860982304845155,0.8680781721245332,0.058390086551417815,200,steelblue2
0.9004843085214803,0.11535097254970098,0.40234316870145387,200,steelblue2
0.8960542277965263,0.22354105959179033,0.5170321678374514,200,steelblue2
-0.45389595535179567,0.8856819337822028,-0.008322092041752665,200,steelblue2
-0.7066288624005332,-0.5352910050298377,0.36882244704634437,200,steelblue2
-0.558155757061504,0.8109620787560285,0.2047016579459301,200,steelblue2
-0.39074285902532785,0.8202051286939024,-0.000523787796575719,200,steelblue2
-0.5309851215359306,0.7726882190594435,0.1314385320204898,200,steelblue2
-0.5149213813689085,0.7464386314614241,0.1025942181725701,200,steelblue2
-0.38911014302273456,0.8646911400301995,0.10915316954182117,200,steelblue2
0.783562215564567,0.16894171913502468,0.3629139475952028,200,steelblue2
-0.7865491579659167,-0.417754824293216,0.3602875395693642,200,steelblue2
-0.6658243862017627,-0.38575509134479224,0.38734567334687214,200,steelblue2
-0.7880593663420182,-0.5066092701920443,0.45622052021668935,200,steelblue2
-0.7720279166351884,-0.45211241885828996,0.4461097283044532,200,steelblue2
-0.5217627401057622,0.7892586879658393,0.03912881824233133,200,steelblue2
-0.8500910525614285,-0.44663180482783266,0.3956209419448761,200,steelblue2
-0.8195645381724119,-0.49884934470966097,0.39231167780691806,200,steelblue2
-0.7834765951453831,-0.5142915565638374,0.3635021696046708,200,steelblue2
-0.8151627198136691,-0.44367969566985416,0.3993865567761138,200,steelblue2
0.8159980149383712,0.136204126737199,0.28537743504924185,200,steelblue2
-0.9217103554253275,-0.46907833412824745,0.43069679091248386,200,steelblue2
-0.8226950297281121,-0.46079525920988035,0.4060143348409633,200,steelblue2
0.9332302235143557,0.10800846756957762,0.40256433197598357,200,steelblue2
0.9546193234620025,0.23097708909451803,0.3445647422007643,200,steelblue2
0.9213602325566662,0.055555969774791276,0.5667619578743134,200,steelblue2
-0.4886573278404091,0.8558515679918032,0.12171897631137221,200,steelblue2
-0.8245704067075543,-0.4169037151306021,0.3843505234378001,200,steelblue2
0.7721512638891017,0.16385810110110594,0.3483458754832194,200,steelblue2
-0.6775847675873271,0.7891871616572448,0.050439155850987516,200,steelblue2
-0.5051006394806274,0.7438266927807545,0.009633427788741102,200,steelblue2
0.9900824283186334,0.1048919474527389,0.5049487868740544,200,steelblue2
-0.7271350243302379,-0.3856739816905925,0.45279455365058824,200,steelblue2
-0.6018638538016223,0.66329918129296,0.19441945094100954,200,steelblue2
0.7935762477404736,0.09000841947998682,0.5659133688020034,200,steelblue2
-0.7713082938050655,-0.438252453135007,0.3424481649457416,200,steelblue2
-0.886063327876269,-0.28308090764678784,0.36201161979679874,200,steelblue2
-0.7369000187300567,-0.4535770734050276,0.40959894913008427,200,steelblue2
-0.9439046545057019,-0.4151654077799023,0.44994713801996966,200,steelblue2
-0.6845840455181323,-0.41344959998959235,0.4831130398857986,200,steelblue2
-0.7939056015638026,-0.40073813268322195,0.47387072854358947,200,steelblue2
-0.5773028380915243,0.7599564102992106,0.022559557583860718,200,steelblue2
-0.4263672739397567,0.7029771883605116,0.024023858338824342,200,steelblue2
-0.8049363312276621,-0.5397220123417537,0.31926420607372535,200,steelblue2
0.8470020540169789,0.2707353379963038,0.27212671911204134,200,steelblue2
-0.4891723114470619,0.903008429810335,0.1430026377508082,200,steelblue2
0.77356132044504,0.04119288986356464,0.5203302455161865,200,steelblue2
-0.8362358802293306,-0.34260746723519564,0.34098001805791633,200,steelblue2
0.9057469451265812,0.25526117868929715,0.5944880638543795,200,steelblue2
0.8682797343965665,0.08911651906004822,0.32964537178022446,200,steelblue2
-0.5680394266734976,0.8001011715829849,0.027772229878886646,200,steelblue2
0.8039026054544725,0.29529420192892136,0.43103104913965007,200,steelblue2
0.9078046860325498,0.05463941145960642,0.4810813590574098,200,steelblue2
0.8169268624403844,0.05871106782011945,0.49007910865223897,200,steelblue2
-0.9433195149023172,-0.3069811720226424,0.2958846679684739,200,steelblue2
-0.5250682554683643,0.8579106713282333,-0.015076680257589159,200,steelblue2
-0.5374031430419112,0.7477243272071943,0.18276062236801022,200,steelblue2
-0.5525419236256981,0.8123857532291135,0.13397777911746306,200,steelblue2
0.8605084263289994,0.19507823796960774,0.4075342596058574,200,steelblue2
-0.7054743340884585,-0.35818549515977816,0.43199130428527244,200,steelblue2
-0.8642153786546788,-0.3031742448032406,0.5331167606985846,200,steelblue2
-0.8976535924620173,-0.32985382672115465,0.339762734119461,200,steelblue2
-0.791090869089179,-0.38276032818397293,0.46763693462603034,200,steelblue2
0.7963744035835834,0.1975715185490281,0.4168219780672999,200,steelblue2
-0.3810984522605537,0.7033486565738646,-0.001739629315131047,200,steelblue2
-0.8001580892327054,-0.38292668484778214,0.34492510560529643,200,steelblue2
0.9193324294216507,0.14350745417085092,0.3855719869673942,200,steelblue2
1.003202890514746,0.005102934172478577,0.43295189808393575,200,steelblue2
0.895637184858126,0.1706273299468922,0.387854418978988,200,steelblue2
-0.7604907527758811,-0.4477181016018393,0.3099558442136084,200,steelblue2
-0.43545196325268126,0.7830775972768473,0.024467410579985128,200,steelblue2
0.8068790831154488,0.18644926107091983,0.40082145347646997,200,steelblue2
-0.7431101804259146,-0.3513349473725352,0.5146024137900617,200,steelblue2
-0.8718749819653383,-0.5385712354841817,0.4705375952365056,200,steelblue2
-0.4171219975425393,0.8970455808239778,0.051376688752202485,200,steelblue2
-0.5325721528138415,0.8218700595090422,0.002374444985558167,200,steelblue2
0.8512069517572666,0.0979001309185571,0.517097502381541,200,steelblue2
0.9640480631271184,0.15321866955788926,0.33277508413673,200,steelblue2
0.8090071463094285,0.13421709340482307,0.4533924991298297,200,steelblue2
-0.8362263550111072,-0.40351517633139034,0.32952270209874845,200,steelblue2
0.9001312698189121,0.06037597791417174,0.46189258023764285,200,steelblue2
-0.4674489136426593,0.7011208356685565,-0.1332134912145119,200,steelblue2
0.8390161378682867,0.1960268401831798,0.5516626176130524,200,steelblue2
-0.5652092138371282,0.8660957750519493,0.022180994795090624,200,steelblue2
-0.8030921359295485,-0.47391610390850797,0.3580573325768095,200,steelblue2
-0.5599417089569279,0.7258189781465855,-0.0026611813242387997,200,steelblue2
-0.43268197059077274,0.7916144876447694,0.12234829791674193,200,steelblue2
